,Date,Open,High,Low,Close,Adj Close,Type
772,2019-02-06,17.5655,17.629,17.544001,17.575001,17.575001,USD
773,2019-02-07,17.58,17.634001,17.545,17.58,17.58,USD
774,2019-02-08,17.573,17.584999,17.466998999999998,17.5725,17.5725,USD
775,2019-02-11,17.586,17.621,17.459999,17.587,17.587,USD
776,2019-02-12,17.576,17.628,17.540001,17.568001000000002,17.568001000000002,USD
777,2019-02-13,17.5725,17.628,17.51,17.580999,17.580999,USD
778,2019-02-14,17.551001,17.608999,17.414,17.549999,17.549999,USD
779,2019-02-15,17.511999,17.528,17.402,17.509001,17.509001,USD
780,2019-02-18,17.516001,17.610001,17.4615,17.5065,17.5065,USD
781,2019-02-19,17.517,17.639999,17.457001,17.507998999999998,17.507998999999998,USD
782,2019-02-20,17.514999,17.58,17.485001,17.504998999999998,17.504998999999998,USD
783,2019-02-21,17.528999,17.628,17.465,17.528999,17.528999,USD
784,2019-02-22,17.506001,17.530001000000002,17.502001,17.5065,17.5065,USD
785,2019-02-25,17.5075,17.577999,17.4,17.514,17.514,USD
786,2019-02-26,17.51,17.569,17.389,17.514999,17.514999,USD
787,2019-02-27,17.486,17.591998999999998,17.459,17.488001,17.488001,USD
788,2019-02-28,17.5,17.544001,17.422001,17.507998999999998,17.507998999999998,USD
789,2019-03-01,17.477301,17.495001000000002,17.372999,17.476999,17.476999,USD
790,2019-03-04,17.475,17.559998999999998,17.438999,17.482,17.482,USD
791,2019-03-05,17.490499,17.559,17.316999,17.49,17.49,USD
792,2019-03-06,17.4268,17.4998,17.395,17.43,17.43,USD
793,2019-03-07,17.4373,17.52,17.292,17.437,17.437,USD
794,2019-03-08,17.399,17.412001,17.378,17.387501,17.387501,USD
795,2019-03-11,17.406,17.4345,17.274,17.4035,17.4035,USD
796,2019-03-12,17.406,17.469998999999998,17.355,17.4065,17.4065,USD
797,2019-03-13,17.382,17.440001000000002,17.347,17.375,17.375,USD
798,2019-03-14,17.396998999999997,17.42,17.27,17.389,17.389,USD
799,2019-03-15,17.370501,17.385,17.268998999999997,17.377001,17.377001,USD
800,2019-03-18,17.392,17.392,17.188999,17.391001,17.391001,USD
801,2019-03-19,17.279498999999998,17.320999,17.209999,17.281,17.281,USD
802,2019-03-20,17.26,17.35,17.143,17.26,17.26,USD
803,2019-03-21,17.245001000000002,17.379,17.184998999999998,17.247,17.247,USD
804,2019-03-22,17.225,17.240999,17.205,17.225,17.225,USD
805,2019-03-25,17.127001,17.35,17.125999,17.2285,17.2285,USD
806,2019-03-26,17.280001000000002,17.313,17.219998999999998,17.271,17.271,USD
807,2019-03-27,17.285,17.329,17.24,17.2761,17.2761,USD
808,2019-03-28,17.291,17.322001,17.25,17.288,17.288,USD
809,2019-03-29,17.2985,17.313999,17.195999,17.2985,17.2985,USD
810,2019-04-01,17.306499,17.360001,17.242001000000002,17.303499,17.303499,USD
811,2019-04-02,17.306,17.323,17.239,17.307501000000002,17.307501000000002,USD
812,2019-04-03,17.2915,17.389,17.26,17.2915,17.2915,USD
813,2019-04-04,17.303499,17.329,17.243999,17.304001,17.304001,USD
814,2019-04-05,17.282498999999998,17.294001,17.27,17.282,17.282,USD
815,2019-04-08,17.304001,17.388,17.242001000000002,17.297001,17.297001,USD
816,2019-04-09,17.299,17.329,17.259501,17.306998999999998,17.306998999999998,USD
817,2019-04-10,17.308001,17.360001,17.24,17.3015,17.3015,USD
818,2019-04-11,17.2915,17.388,17.25,17.290001,17.290001,USD
819,2019-04-12,17.280001000000002,17.296,17.166,17.283001000000002,17.283001000000002,USD
820,2019-04-15,17.274,17.332001,17.25,17.2735,17.2735,USD
821,2019-04-16,17.315001000000002,17.33,17.237301000000002,17.323999,17.323999,USD
822,2019-04-17,17.2805,17.319,17.183001,17.280001000000002,17.280001000000002,USD
823,2019-04-18,17.225,17.257,17.110001,17.228001000000003,17.228001000000003,USD
824,2019-04-19,17.172501,17.181998999999998,17.153,17.18,17.18,USD
825,2019-04-22,17.159,17.177999,17.110001,17.1595,17.1595,USD
826,2019-04-23,17.137501,17.24,17.075001,17.136999,17.136999,USD
827,2019-04-24,17.142,17.181998999999998,17.096001,17.133301,17.133301,USD
828,2019-04-25,17.150499,17.166,17.049999,17.155001000000002,17.155001000000002,USD
829,2019-04-26,17.1513,17.162001,17.035999,17.151501,17.151501,USD
830,2019-04-29,17.136499,17.157,17.038,17.1355,17.1355,USD
831,2019-04-30,17.1465,17.280001000000002,17.098,17.1465,17.1465,USD
832,2019-05-01,17.141001,17.152,17.0875,17.1425,17.1425,USD
833,2019-05-02,17.173,17.219998999999998,17.1,17.165001,17.165001,USD
834,2019-05-03,17.1446,17.160999,17.134001,17.153999,17.153999,USD
835,2019-05-06,17.171499,17.186001,17.08,17.173,17.173,USD
836,2019-05-07,17.1185,17.218,17.017,17.1185,17.1185,USD
837,2019-05-08,17.120501,17.200001,17.08,17.121,17.121,USD
838,2019-05-09,17.1255,17.150999,17.038,17.1245,17.1245,USD
839,2019-05-10,17.0935,17.108,16.992001000000002,17.0945,17.0945,USD
840,2019-05-13,17.091499,17.1113,16.989,17.0895,17.0895,USD
841,2019-05-14,17.046499,17.0788,16.995001000000002,17.055,17.055,USD
842,2019-05-15,17.042999,17.115999,16.99,17.049,17.049,USD
843,2019-05-16,17.0485,17.068001000000002,16.978701,17.048,17.048,USD
844,2019-05-17,17.019501,17.033001000000002,16.914,17.022499,17.022499,USD
845,2019-05-20,17.004499,17.038,16.884001,17.0035,17.0035,USD
846,2019-05-21,16.9965,17.041,16.940001000000002,17.002001,17.002001,USD
847,2019-05-22,,,,,,USD
848,2019-05-23,16.908501,16.929001,16.712,16.914499,16.914499,USD
849,2019-05-24,16.843,16.854,16.731001000000003,16.834,16.834,USD
850,2019-05-27,16.829,16.865,16.745001000000002,16.824499,16.824499,USD
851,2019-05-28,16.8001,16.8347,16.733,16.806998999999998,16.806998999999998,USD
852,2019-05-29,16.815001000000002,16.830999,16.735001,16.815001000000002,16.815001000000002,USD
853,2019-05-30,16.790001,16.830999,16.705,16.7885,16.7885,USD
854,2019-05-31,16.75,16.764,16.648001,16.754998999999998,16.754998999999998,USD
855,2019-06-03,16.7145,16.781,16.68,16.721001,16.721001,USD
856,2019-06-04,16.733299,16.745001000000002,16.625999,16.731001000000003,16.731001000000003,USD
857,2019-06-05,16.731001000000003,16.763,16.622999,16.739,16.739,USD
858,2019-06-06,16.753799,16.764999,16.643998999999997,16.76,16.76,USD
859,2019-06-07,16.752001,16.764999,16.700001,16.747999,16.747999,USD
860,2019-06-10,16.747999,16.780001000000002,16.607,16.747,16.747,USD
861,2019-06-11,16.708,16.749001,16.665001,16.708599,16.708599,USD
862,2019-06-12,16.709999,16.749001,16.650999,16.738001,16.738001,USD
863,2019-06-13,16.6945,16.759001,16.671,16.6945,16.6945,USD
864,2019-06-14,16.7295,16.743999,16.634001,16.729,16.729,USD
865,2019-06-17,16.73,16.8055,16.646998999999997,16.728001000000003,16.728001000000003,USD
866,2019-06-18,16.7255,16.77,16.648001,16.726,16.726,USD
867,2019-06-19,16.737499,16.763,16.66,16.739,16.739,USD
868,2019-06-20,16.712999,16.728001000000003,16.615,16.712999,16.712999,USD
869,2019-06-21,16.664,16.690001000000002,16.562,16.658001000000002,16.658001000000002,USD
870,2019-06-24,16.645,16.702999,16.618,16.641001,16.641001,USD
871,2019-06-25,16.667,16.704,16.589001,16.669001,16.669001,USD
872,2019-06-26,16.671,16.709,16.634001,16.671,16.671,USD
873,2019-06-27,16.67,16.709999,16.580999,16.6691,16.6691,USD
874,2019-06-28,16.6672,16.68,16.563,16.674,16.674,USD
875,2019-07-01,16.6714,16.740999,16.628,16.688,16.688,USD
876,2019-07-02,16.680099,16.7033,16.540001,16.68,16.68,USD
877,2019-07-03,16.617001000000002,16.628,16.535,16.608999,16.608999,USD
878,2019-07-04,16.589899,16.6201,16.487,16.589001,16.589001,USD
879,2019-07-05,16.6,16.615999,16.496,16.599001,16.599001,USD
880,2019-07-08,16.6,16.615,16.514,16.5975,16.5975,USD
881,2019-07-09,16.58,16.611,16.450001,16.5795,16.5795,USD
882,2019-07-10,16.587,16.620001000000002,16.525999,16.589001,16.589001,USD
883,2019-07-11,16.597,16.621,16.538,16.596001,16.596001,USD
884,2019-07-12,16.559998999999998,16.604,16.552,16.573,16.573,USD
885,2019-07-15,16.596001,16.607,16.52,16.591998999999998,16.591998999999998,USD
886,2019-07-16,16.587999,16.608,16.514999,16.580999,16.580999,USD
887,2019-07-17,16.598,16.615999,16.547001,16.597,16.597,USD
888,2019-07-18,16.5805,16.627001,16.544001,16.580099,16.580099,USD
889,2019-07-19,16.5872,16.606001000000003,16.549999,16.587,16.587,USD
890,2019-07-22,16.5849,16.629,16.555,16.584,16.584,USD
891,2019-07-23,16.5916,16.605,16.583,16.5905,16.5905,USD
892,2019-07-24,16.5905,16.631001,16.445,16.5875,16.5875,USD
893,2019-07-25,16.579598999999998,16.591998999999998,16.438999,16.578699,16.578699,USD
894,2019-07-26,16.57,16.575001,16.5518,16.569,16.569,USD
895,2019-07-29,16.563,16.598101,16.49,16.5555,16.5555,USD
896,2019-07-30,16.559998999999998,16.573999,16.445,16.566,16.566,USD
897,2019-07-31,16.533501,16.563,16.469,16.532,16.532,USD
898,2019-08-01,16.518499,16.577,16.416,16.519501,16.519501,USD
899,2019-08-02,16.5495,16.565001000000002,16.434,16.5515,16.5515,USD
900,2019-08-05,16.549999,16.563999,16.450001,16.547501,16.547501,USD
901,2019-08-06,16.530001000000002,16.570999,16.469998999999998,16.534,16.534,USD
902,2019-08-07,16.5243,16.566999,16.478701,16.533001000000002,16.533001000000002,USD
903,2019-08-08,16.535,16.573,16.475,16.536501,16.536501,USD
904,2019-08-09,16.534,16.552,16.509001,16.544001,16.544001,USD
905,2019-08-12,16.5,16.570999,16.5,16.518,16.518,USD
906,2019-08-13,16.556,16.570999,16.452,16.559998999999998,16.559998999999998,USD
907,2019-08-14,16.561001,16.608,16.4981,16.554001,16.554001,USD
908,2019-08-15,16.567498999999998,16.6047,16.455999,16.571501,16.571501,USD
909,2019-08-16,16.5495,16.566,16.441,16.550501,16.550501,USD
910,2019-08-19,16.5469,16.608,16.518998999999997,16.554001,16.554001,USD
911,2019-08-20,16.564501,16.615,16.525,16.5676,16.5676,USD
912,2019-08-21,16.571501,16.610001,16.530001000000002,16.5735,16.5735,USD
913,2019-08-22,16.58,16.615,16.496,16.579,16.579,USD
914,2019-08-23,16.52,16.555,16.433001,16.5385,16.5385,USD
915,2019-08-26,16.540001,16.580999,16.296,16.5445,16.5445,USD
916,2019-08-27,16.530001000000002,16.568001000000002,16.488001,16.534,16.534,USD
917,2019-08-28,16.521099,16.604,16.455,16.518499,16.518499,USD
918,2019-08-29,16.535,16.576,16.502001,16.537001,16.537001,USD
919,2019-08-30,16.522499,16.534,16.414,16.5205,16.5205,USD
920,2019-09-02,16.5002,16.575001,16.492001000000002,16.507998999999998,16.507998999999998,USD
921,2019-09-03,16.530001000000002,16.570999,16.5,16.528999,16.528999,USD
922,2019-09-04,16.52,16.575001,16.440001000000002,16.518998999999997,16.518998999999997,USD
923,2019-09-05,16.495001000000002,16.531,16.399,16.5,16.5,USD
924,2019-09-06,16.455999,16.478001000000003,16.440001000000002,16.455999,16.455999,USD
925,2019-09-09,16.311501,16.559998999999998,16.311501,16.485001,16.485001,USD
926,2019-09-10,16.43,16.469998999999998,16.355,16.4305,16.4305,USD
927,2019-09-11,16.43,16.450001,16.264999,16.4305,16.4305,USD
928,2019-09-12,16.379998999999998,16.4505,16.274,16.407,16.407,USD
929,2019-09-13,16.390301,16.406,16.275999,16.400999,16.400999,USD
930,2019-09-16,16.389601000000003,16.443399,16.277,16.382,16.382,USD
931,2019-09-17,16.309998999999998,16.41,16.254998999999998,16.3125,16.3125,USD
932,2019-09-18,16.299999,16.3619,16.238001,16.305,16.305,USD
933,2019-09-19,16.32,16.33,16.198,16.3195,16.3195,USD
934,2019-09-20,16.280001000000002,16.301001,16.177,16.2796,16.2796,USD
935,2019-09-23,16.288,16.34,16.17,16.281098999999998,16.281098999999998,USD
936,2019-09-24,16.271998999999997,16.322001,16.236,16.2735,16.2735,USD
937,2019-09-25,16.2815,16.341998999999998,16.2575,16.288,16.288,USD
938,2019-09-26,16.247498999999998,16.336,16.237499,16.2474,16.2474,USD
939,2019-09-27,16.280001000000002,16.294001,16.174,16.2801,16.2801,USD
940,2019-09-30,16.278999,16.304001,16.172001,16.285,16.285,USD
941,2019-10-01,16.259001,16.288,16.176001,16.257998999999998,16.257998999999998,USD
942,2019-10-02,16.252001,16.316999,16.145,16.245001000000002,16.245001000000002,USD
943,2019-10-03,16.303698999999998,16.316999,16.177,16.311001,16.311001,USD
944,2019-10-04,16.279498999999998,16.296,16.271,16.277901,16.277901,USD
945,2019-10-07,16.280001000000002,16.320999,16.23,16.278,16.278,USD
946,2019-10-08,16.280001000000002,16.329,16.23,16.2805,16.2805,USD
947,2019-10-09,16.26,16.32,16.219998999999998,16.258499,16.258499,USD
948,2019-10-10,16.281,16.316999,16.143998999999997,16.281,16.281,USD
949,2019-10-11,16.246,16.264999,16.138,16.247298999999998,16.247298999999998,USD
950,2019-10-14,16.25,16.283974,16.1598,16.2714,16.2714,USD
951,2019-10-15,16.23,16.261499,16.1255,16.232901000000002,16.232901000000002,USD
952,2019-10-16,16.2104,16.257770999999998,16.129998999999998,16.211399,16.211399,USD
953,2019-10-17,16.200001,16.26,16.139999,16.198601,16.198601,USD
954,2019-10-18,16.200001,16.236814000000003,16.1099,16.198798999999998,16.198798999999998,USD
955,2019-10-21,16.2236,16.249384,16.082420000000003,16.241899,16.241899,USD
956,2019-10-22,16.15,16.207008,16.110001,16.17688,16.17688,USD
957,2019-10-23,16.17,16.200178,16.1,16.1717,16.1717,USD
958,2019-10-24,16.16,16.24,16.0425,16.159901,16.159901,USD
959,2019-10-25,16.120001000000002,16.132254,16.016413,16.1203,16.1203,USD
960,2019-10-28,16.1007,16.131242999999998,16.045,16.099199,16.099199,USD
961,2019-10-29,16.109699,16.143032,16.0525,16.1099,16.1099,USD
962,2019-10-30,16.1026,16.155527,16.055,16.1026,16.1026,USD
963,2019-10-31,16.1103,16.155464000000002,16.059998999999998,16.1113,16.1113,USD
964,2019-11-01,16.1098,16.12575,16.1007,16.110901000000002,16.110901000000002,USD
965,2019-11-04,16.1105,16.1502,16.067498999999998,16.119253,16.119253,USD
966,2019-11-05,16.0842,16.138203,16.040001,16.091986,16.091986,USD
967,2019-11-06,16.099701,16.147157999999997,16.0553,16.0998,16.0998,USD
968,2019-11-07,16.1099,16.1588,16.059998999999998,16.109301000000002,16.109301000000002,USD
969,2019-11-08,16.1103,16.133629,15.994563000000001,16.110701000000002,16.110701000000002,USD
970,2019-11-11,16.123135,16.161049,16.08,16.122329999999998,16.122329999999998,USD
971,2019-11-12,16.119801000000002,16.164848000000003,16.078198999999998,16.126139000000002,16.126139000000002,USD
972,2019-11-13,16.108789,16.147346,16.0445,16.1008,16.1008,USD
973,2019-11-14,16.1096,16.142218,16.035,16.1082,16.1082,USD
974,2019-11-15,16.0991,16.113516,16.08,16.1003,16.1003,USD
975,2019-11-18,16.105991,16.13644,15.994937,16.104898000000002,16.104898000000002,USD
976,2019-11-19,16.1082,16.127195,16.030001000000002,16.100201000000002,16.100201000000002,USD
977,2019-11-20,16.0695,16.122185,16.0263,16.0695,16.0695,USD
978,2019-11-21,16.069599,16.127577,16.040001,16.0667,16.0667,USD
979,2019-11-22,16.0765,16.093899,15.975451999999999,16.0769,16.0769,USD
980,2019-11-25,16.075899,16.133074,15.976029999999998,16.0765,16.0765,USD
981,2019-11-26,16.110701000000002,16.136969,16.0674,16.111,16.111,USD
982,2019-11-27,16.097116,16.136637,16.049999,16.0889,16.0889,USD
983,2019-11-28,16.091499,16.137627,16.0585,16.091499,16.091499,USD
984,2019-11-29,16.090401,16.103544,15.962185999999999,16.097715,16.097715,USD
985,2019-12-02,16.099987,16.136225,15.94855,16.097723000000002,16.097723000000002,USD
986,2019-12-03,16.067498999999998,16.139585,16.01878,16.069,16.069,USD
987,2019-12-04,16.0928,16.136665,15.977857,16.0926,16.0926,USD
988,2019-12-05,16.090099,16.147596,16.0688,16.09,16.09,USD
989,2019-12-06,16.111,16.12579,16.1014,16.1094,16.1094,USD
990,2019-12-09,16.12063,16.156937,16.038957999999997,16.119757,16.119757,USD
991,2019-12-10,16.096058,16.158022,16.07,16.088499,16.088499,USD
992,2019-12-11,16.129801,16.158533,16.077499,16.129299,16.129299,USD
993,2019-12-12,16.1236,16.160156,16.08,16.123301,16.123301,USD
994,2019-12-13,16.0942,16.104103,15.981697,16.0907,16.0907,USD
995,2019-12-16,16.091841,16.1,15.965,16.0909,16.0909,USD
996,2019-12-17,16.011999,16.0429,15.915239000000001,16.009501,16.009501,USD
997,2019-12-18,15.9988,16.058111,15.97,16.006563,16.006563,USD
998,2019-12-19,16.024401,16.057514,15.95,16.025,16.025,USD
999,2019-12-20,16.0166,16.031857000000002,16.009899,16.0182,16.0182,USD
1000,2019-12-23,16.016462,16.055258,15.905239000000002,16.016825,16.016825,USD
1001,2019-12-24,16.0296,16.063604,15.9788,16.038408,16.038408,USD
1002,2019-12-25,16.031925,16.043501000000003,15.9992,16.030479,16.030479,USD
1003,2019-12-26,16.023184,16.0555,15.99,16.023254,16.023254,USD
1004,2019-12-27,16.013583999999998,16.025742,15.899453,16.014305,16.014305,USD
1005,2019-12-30,16.008944,16.054775,15.9617,16.007510999999997,16.007510999999997,USD
1006,2019-12-31,16.0268,16.056896,15.900466,16.026501,16.026501,USD
1007,2020-01-01,16.012295,16.104116,16.007401,16.012295,16.012295,USD
1008,2020-01-02,16.012501,16.044242999999998,15.9513,16.0103,16.0103,USD
1009,2020-01-03,16.008101,16.025229,16.0005,16.0091,16.0091,USD
1010,2020-01-06,16.010357,16.071245,15.91329,16.0105,16.0105,USD
1011,2020-01-07,16.0445,16.060373000000002,16.009899,16.044399,16.044399,USD
1012,2020-01-08,16.0455,16.073009,15.948008999999999,16.038798999999997,16.038798999999997,USD
1013,2020-01-09,15.9968,16.033163000000002,15.800795,15.9997,15.9997,USD
1014,2020-01-10,15.9654,15.979556,15.95,15.9627,15.9627,USD
1015,2020-01-13,15.826759,15.974533,15.8125,15.826402999999999,15.826402999999999,USD
1016,2020-01-14,15.9015,15.913878,15.7875,15.9001,15.9001,USD
1017,2020-01-15,15.857538,15.887813000000001,15.7575,15.8482,15.8482,USD
1018,2020-01-16,15.8302,15.856518,15.7313,15.8292,15.8292,USD
1019,2020-01-17,15.8016,15.815185999999999,15.692031,15.8004,15.8004,USD
1020,2020-01-20,15.800408,15.82,15.705,15.800978,15.800978,USD
1021,2020-01-21,15.7539,15.7996,15.6975,15.7537,15.7537,USD
1022,2020-01-22,15.774279,15.810279999999999,15.715,15.770010999999998,15.770010999999998,USD
1023,2020-01-23,15.777047,15.83,15.705,15.777047,15.777047,USD
1024,2020-01-24,15.746792000000001,15.784292,15.636609,15.74,15.74,USD
1025,2020-01-27,15.777635,15.794464999999999,15.6975,15.777992000000001,15.777992000000001,USD
1026,2020-01-28,15.767503,15.804367000000001,15.73,15.767432000000001,15.767432000000001,USD
1027,2020-01-29,15.7685,15.811361999999999,15.715,15.776557,15.776557,USD
1028,2020-01-30,15.78307,15.815885,15.664445,15.7761,15.7761,USD
1029,2020-01-31,15.7724,15.786514000000002,15.76,15.7722,15.7722,USD
1030,2020-02-03,15.78551,15.819126999999998,15.74,15.784726999999998,15.784726999999998,USD
1031,2020-02-04,15.805578,15.816338,15.725,15.805720999999998,15.805720999999998,USD
1032,2020-02-05,15.7712,15.8013,15.613769,15.778894000000001,15.778894000000001,USD
1033,2020-02-06,15.756985999999998,15.77,15.6785,15.7494,15.7494,USD
1034,2020-02-07,15.7269,15.742619,15.7204,15.736988,15.736988,USD
1035,2020-02-10,15.752505,15.7537,15.6275,15.751282000000002,15.751282000000002,USD
1036,2020-02-11,15.7007,15.714737,15.6213,15.6996,15.6996,USD
1037,2020-02-12,15.697335999999998,15.711864000000002,15.6275,15.695251999999998,15.695251999999998,USD
1038,2020-02-13,15.6963,15.724635000000001,15.535688,15.6975,15.6975,USD
1039,2020-02-14,15.6702,15.684954000000001,15.563954,15.6702,15.6702,USD
1040,2020-02-17,15.66419,15.673948999999999,15.5525,15.662889999999999,15.662889999999999,USD
1041,2020-02-18,15.6095,15.656685000000001,15.54,15.6097,15.6097,USD
1042,2020-02-19,15.5762,15.6211,15.5213,15.5761,15.5761,USD
1043,2020-02-20,15.5715,15.617562,15.4775,15.5704,15.5704,USD
1044,2020-02-21,15.5299,15.542889,15.5213,15.537068,15.537068,USD
1045,2020-02-24,15.546647,15.587189000000002,15.47,15.547651,15.547651,USD
1046,2020-02-25,15.5314,15.596529,15.479771,15.5308,15.5308,USD
1047,2020-02-26,15.562510999999999,15.621157,15.51,15.5562,15.5562,USD
1048,2020-02-27,15.5641,15.639391,15.501301999999999,15.5649,15.5649,USD
1049,2020-02-28,15.615763000000001,15.61992,15.488851,15.613349,15.613349,USD
1050,2020-03-02,15.573018,15.6683,15.55,15.574497000000001,15.574497000000001,USD
1051,2020-03-03,15.6098,15.6704,15.518868,15.6134,15.6134,USD
1052,2020-03-04,15.6195,15.668087,15.523554,15.6194,15.6194,USD
1053,2020-03-05,15.629237,15.645732999999998,15.461127,15.628465,15.628465,USD
1054,2020-03-06,15.619306,15.627922,15.517578,15.616731,15.616731,USD
1055,2020-03-09,15.478375,15.734097,15.373745999999999,15.481434,15.481434,USD
1056,2020-03-10,15.675901000000001,15.744299,15.57,15.677001,15.677001,USD
1057,2020-03-11,15.699013,15.743357999999999,15.66,15.704760999999998,15.704760999999998,USD
1058,2020-03-12,15.680337,15.693184,15.549767999999998,15.67978,15.67978,USD
1059,2020-03-13,15.681312,15.687210999999998,15.6593,15.679209,15.679209,USD
1060,2020-03-16,15.604528,15.773381,15.59237,15.611453,15.611453,USD
1061,2020-03-17,15.7193,15.772822,15.69,15.7222,15.7222,USD
1062,2020-03-18,15.7146,15.773045999999999,15.6963,15.7196,15.7196,USD
1063,2020-03-19,15.7245,15.774061999999999,15.6922,15.7126,15.7126,USD
1064,2020-03-20,15.7204,15.735742000000002,15.579649,15.7219,15.7219,USD
1065,2020-03-23,15.732933,15.780683999999999,15.620066,15.725798999999999,15.725798999999999,USD
1066,2020-03-24,15.7191,15.769522,15.6968,15.7181,15.7181,USD
1067,2020-03-25,15.7261,15.768137,15.68,15.728,15.728,USD
1068,2020-03-26,15.7144,15.7635,15.6994,15.7145,15.7145,USD
1069,2020-03-27,15.7221,15.738489999999999,15.7103,15.7203,15.7203,USD
1070,2020-03-30,15.5364,15.8141,15.447199,15.5338,15.5338,USD
1071,2020-03-31,15.7423,15.769528,15.671176999999998,15.7401,15.7401,USD
1072,2020-04-01,15.7103,15.770724,15.685,15.7099,15.7099,USD
1073,2020-04-02,15.7205,15.768045,15.6953,15.7153,15.7153,USD
1074,2020-04-03,15.7224,15.735265,15.7055,15.7217,15.7217,USD
1075,2020-04-06,15.7244,15.773997,15.650862,15.7241,15.7241,USD
1076,2020-04-07,15.7151,15.768639000000002,15.6969,15.7173,15.7173,USD
1077,2020-04-08,15.7543,15.769765,15.618754000000001,15.7502,15.7502,USD
1078,2020-04-09,15.7208,15.769809,15.6999,15.725847,15.725847,USD
1079,2020-04-10,15.7624,15.774702,15.7113,15.7604,15.7604,USD
1080,2020-04-13,15.7533,15.81126,15.453766,15.7517,15.7517,USD
1081,2020-04-14,15.7707,15.774485,15.477482,15.7664,15.7664,USD
1082,2020-04-15,15.759,15.775942,15.69,15.7565,15.7565,USD
1083,2020-04-16,15.757,15.774674,15.7,15.7551,15.7551,USD
1084,2020-04-17,15.7248,15.736593,15.7099,15.7266,15.7266,USD
1085,2020-04-20,15.7396,15.751047,15.559254999999999,15.742785999999999,15.742785999999999,USD
1086,2020-04-21,15.7167,15.772017000000002,15.649264000000002,15.7163,15.7163,USD
1087,2020-04-22,15.7231,15.772998000000001,15.68,15.7246,15.7246,USD
1088,2020-04-23,15.7215,15.775657,15.7,15.7206,15.7206,USD
1089,2020-04-24,15.7536,15.77888,15.7485,15.7591,15.7591,USD
1090,2020-04-27,15.7586,15.776479,15.6993,15.766274,15.766274,USD
1091,2020-04-28,15.7211,15.771809,15.69,15.7216,15.7216,USD
1092,2020-04-29,15.7195,15.7684,15.69,15.7175,15.7175,USD
1093,2020-04-30,15.7239,15.766124,15.612813000000001,15.7231,15.7231,USD
1094,2020-05-01,15.7283,15.746929999999999,15.6266,15.734844,15.734844,USD
1095,2020-05-04,15.7069,15.769608999999999,15.500708,15.7064,15.7064,USD
1096,2020-05-05,15.725710000000001,15.771035999999999,15.69,15.7191,15.7191,USD
1097,2020-05-06,15.7073,15.768328,15.589,15.7111,15.7111,USD
1098,2020-05-07,15.7201,15.767013,15.612125,15.7215,15.7215,USD
1099,2020-05-08,15.7146,15.734845000000002,15.61284,15.7156,15.7156,USD
1100,2020-05-11,15.7254,15.767823000000002,15.7,15.7227,15.7227,USD
1101,2020-05-12,15.7197,15.771201999999999,15.69,15.7204,15.7204,USD
1102,2020-05-13,15.7271,15.76729,15.612046,15.7253,15.7253,USD
1103,2020-05-14,15.7186,15.7778,15.660492000000001,15.724885999999998,15.724885999999998,USD
1104,2020-05-15,15.7109,15.722997,15.595358,15.7093,15.7093,USD
1105,2020-05-18,15.7032,15.815335000000001,15.6916,15.711447,15.711447,USD
1106,2020-05-19,15.7596,15.803726999999999,15.663431,15.7567,15.7567,USD
1107,2020-05-20,15.7621,15.841485,15.72,15.7633,15.7633,USD
1108,2020-05-21,15.798535000000001,15.873160999999998,15.7682,15.7858,15.7858,USD
1109,2020-05-22,15.830274,15.845868,15.82,15.8267,15.8267,USD
1110,2020-05-25,15.8214,15.858845,15.81,15.822,15.822,USD
1111,2020-05-26,15.83,15.843889,15.8,15.8286,15.8286,USD
1112,2020-05-27,15.8304,15.843826000000002,15.69917,15.8304,15.8304,USD
1113,2020-05-28,15.818357999999998,15.824116,15.8006,15.815629999999999,15.815629999999999,USD
1114,2020-05-29,15.8075,15.826346,15.7948,15.8032,15.8032,USD
1115,2020-06-01,15.793095999999998,15.952759,15.747198000000001,15.791178,15.791178,USD
1116,2020-06-02,15.9041,15.999749,15.8797,15.9041,15.9041,USD
1117,2020-06-03,15.9755,16.100179999999998,15.846976999999999,15.981404000000001,15.981404000000001,USD
1118,2020-06-04,16.058245,16.222298000000002,16.01,16.057886,16.057886,USD
1119,2020-06-05,16.22139,16.223808,16.098047,16.206498999999997,16.206498999999997,USD
1120,2020-06-08,16.1626,16.23757,16.112499,16.1611,16.1611,USD
1121,2020-06-09,16.169399,16.195251000000003,16.094998999999998,16.1684,16.1684,USD
1122,2020-06-10,16.1569,16.188997,16.1,16.1595,16.1595,USD
1123,2020-06-11,16.164167000000003,16.192107999999998,16.110001,16.166901,16.166901,USD
1124,2020-06-12,16.1558,16.166653,16.1397,16.1572,16.1572,USD
1125,2020-06-15,16.1549,16.197376000000002,16.110001,16.157498999999998,16.157498999999998,USD
1126,2020-06-16,16.161695,16.199505,16.115,16.161410999999998,16.161410999999998,USD
1127,2020-06-17,16.1483,16.207813,16.120001000000002,16.145398999999998,16.145398999999998,USD
1128,2020-06-18,16.1504,16.195538,16.1085,16.1527,16.1527,USD
1129,2020-06-19,16.150101,16.164734,16.141001,16.1507,16.1507,USD
1130,2020-06-22,16.147499,16.194,16.079206,16.1504,16.1504,USD
1131,2020-06-23,16.152599,16.180794,16.105,16.149,16.149,USD
1132,2020-06-24,16.140795,16.194585999999997,16.110001,16.142221,16.142221,USD
1133,2020-06-25,16.1507,16.191174,16.110001,16.15,16.15,USD
